time,vehicle_id,position,speed,lane_id,waiting_time,acceleration,distance,route_id,type_id,co2_emission,fuel_consumption,noise_emission,hc_emission,pmx_emission,nox_emission
75.0,veh37,"(357.04200139216806, 203.90974251141432)",10.197632993963685,399294708#0_0,0.0,-4.075115145158591,149.82562711488802,!veh37!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh38,"(419.66500687780865, 277.5900660724225)",15.912136119455695,1051478559#1_0,0.0,0.5137935988881086,101.84695623123889,!veh38!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh39,"(440.07473995265394, 103.69555024550617)",3.4675629678027535,:cluster_123308403_3663827018_3663827019_3664674393_#1more_5_0,0.0,-0.2647260025966718,75.95058030739764,!veh39!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh40,"(258.67, 492.54)",0.0,1121247208_0,9.0,0.0,0.0,!veh40!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh41,"(223.37726911627735, 265.604282220095)",4.390095496895357,-399296451#1_0,0.0,-4.5,45.032940348462404,!veh41!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh42,"(205.34671510507854, 400.8258514466156)",11.444544311636125,237022767#3_3,0.0,2.270077704265713,38.58035150624345,!veh42!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh43,"(276.53, 500.15)",0.0,237022767#0_1,4.0,0.0,0.0,!veh43!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh44,"(138.02286913931917, 120.49075895362338)",6.995033140270971,-381243038#6_1,0.0,2.5555055660894146,13.730026514222844,!veh44!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh45,"(274.03, 502.15)",0.0,237022767#0_0,1.0,0.0,0.0,!veh45!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh6,"(237.84531063422398, 266.654689365776)",4.1617465957509605,:cluster_123292029_3663224277_3663224278_5344542569_#1more_24_0,0.0,-3.7545176655961434,330.25871124697716,!veh6!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh8,"(243.04490137828807, 255.57413875958764)",6.8892432043447265,:cluster_123292029_3663224277_3663224278_5344542569_#1more_24_0,0.0,-0.48017722300976917,317.2582943622761,!veh8!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
75.0,veh9,"(360.5482775604533, 187.75787129723852)",0.36369193258316235,399294708#0_4,0.0,-0.4728073201417232,420.6922428059132,!veh9!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
80.0,bus1,"(236.68365217456997, 244.5367714038732)",2.8862773000130026,-381243038#4_1,0.0,-4.0,325.8180315017626,!bus1!var#1,bus_bus,0.0,0.0,0.0,0.0,0.0,0.0
80.0,bus2,"(142.03748672172645, 344.9952902289758)",4.348590556578711,:cluster_122855839_3663662942_3663662943_3663662944_#1more_0_0,0.0,1.0446969362441454,192.85366210880102,!bus2!var#1,bus_bus,0.0,0.0,0.0,0.0,0.0,0.0
80.0,bus3,"(130.15430791293144, 339.10035103482716)",0.013432980649553582,-185747928#1_0,1.0,-1.6013000040087844,142.28885916376524,!bus3!var#1,bus_bus,0.0,0.0,0.0,0.0,0.0,0.0
80.0,bus4,"(113.03906500225801, 84.2347685265048)",0.0,-381243038#9_0,5.0,0.0,94.86898347682443,!bus4!var#1,bus_bus,0.0,0.0,0.0,0.0,0.0,0.0
80.0,truck0,"(242.18056545250965, 252.51859738428175)",0.01743737427969847,:cluster_123292029_3663224277_3663224278_5344542569_#1more_8_0,1.0,-0.31647638405646117,340.4423438549681,!truck0!var#1,truck_truck,0.0,0.0,0.0,0.0,0.0,0.0
80.0,truck1,"(282.7043229733723, 239.5094582727598)",4.279645518231592,399296457#1_0,0.0,-3.468380040872998,278.5955337262508,!truck1!var#1,truck_truck,0.0,0.0,0.0,0.0,0.0,0.0
80.0,veh1,"(164.66446312666798, 329.65606716509603)",2.3031068351258943,381187778#0_0,0.0,-4.495421091665048,426.58442109166504,!veh1!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
80.0,veh10,"(280.1316170855763, 298.20485502808634)",12.613204941180378,-381243038#1_1,0.0,-0.4866253890562806,382.30083686488706,!veh10!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
80.0,veh11,"(353.1282555789525, 193.84103058349254)",2.760098464973333,399294708#0_1,0.0,-4.5,437.5176610943451,!veh11!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
80.0,veh14,"(162.27513026224491, 344.35238180739776)",0.0,399311986#1_4,21.0,0.0,182.57890565621008,!veh14!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
80.0,veh15,"(349.6321270321226, 378.34438599763257)",15.538249758103818,-381243038#1_0,0.0,0.4369731224374842,347.28508620655464,!veh15!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
80.0,veh16,"(230.8586974164018, 260.0002256311508)",0.0,-399296451#1_0,14.0,0.0,268.2789864758596,!veh16!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
80.0,veh17,"(166.5233926605356, 324.2591197020797)",8.853028459447003,381187778#0_1,0.0,-4.325938697741497,289.78075917433046,!veh17!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
80.0,veh18,"(268.89036491391295, 250.6966271203501)",0.02740156877362746,399296457#1_0,2.0,-0.04884771877629582,268.8129903006605,!veh18!var#1,veh_passenger,0.0,0.0,0.0,0.0,0.0,0.0
